"specialty_key","city_key","city_name","name","kind","source_popularity_score","description","primary_image_url","gallery_json","source_url","imported_at","content_status"
"adiyaman-hekemot--pekmezli-yumurta-","adiyaman","Adıyaman","HEKEMOT ","","26","Yöre mutfak kültürüne göre kış aylarında enerji depolamak için yenmesi gerektiğine inanılan yemeklerden biridir. Yapılışı basit ama besin değeri yüksek olan bu yemek doğumdan hemen sonra lohusaya yedirilir. Hekemot (Pekmezli Yumurta) Malzemeleri Nelerdir 1 su bardağı pekmez 6 adet yumurta 2 yemek kaşığı tereyağı Bir tutam tuz Hekemot (Pekmezli Yumurta) Nasıl Yapılır Yumurtalar yıkandıktan sonra bir kap içine kırılarak çok az miktarda tuz ilave edilir. Kırılmış yumurtalar iyice çırpılarak bir kenarda bekletilir. Bir süre sonra tavada kızdırılmış tereyağına usulca ilave edilen yumurtaların başında durularak kenardaki yağlar kaşıkla alınıp pişmekte olan yumurtanın üstüne serpilerek yumurtanın her tarafının eşit yada pişmesi sağlanır. Pişen yumurtanın altı söndürülünce bir başka kapta kızdırılmış pekmez yumurtaların üzerine usulca aktarılarak servise hazır hale getirilir. Kaynak: Öncü,M.(2016).Adıyaman Cemile Mutfak Kültürü. Adıyaman Tanıtma Vakfı Yayınları(ATAV) Adıyaman Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190530120316211_Kekemod.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190530120316211_Kekemod.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190530120316211_Kekemod.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/24052013/6134ac50-0b96-4e10-8b93-aafdee029cb5.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/22082014/dae19aec-c12c-418b-bf03-f2edff050763.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/adiyaman/neyenir/hekemot--pekmezli-yumurta-","2026-09-18T15:23:28.039Z","source_imported"
"adiyaman-tene-helvasi-1","adiyaman","Adıyaman","TENE HELVASI","","26","Tene Helvası, Adıyaman'mutfağının en özel helvalarından biridir ve Adıyaman dışında başka bir yerde yapılmadığı bilinir. Adını başlangıçta pekmezle pelte haline gelip, pişirirken (pişiren kadının marifetiyle) tane tane haline gelmesinden alan bu helvaya habbe helvası dedildiği de vakidir. Tene Helvası Malzemeleri Nelerdir (4 Kişilik) 1 kase nişasta 1 kase pekmez (üzüm pekmezi) 1/2 lt su 1 kase yağ 100 g ceviz İçi Tene Helvası Nasıl Yapılır Kısık ateşe alınmış bir tencereye nişasta, pekmez ve su konur, suyunu çekinceye kadar kavrulur. Suyunu çeken malzemeye yağı azar azar yedirilmek suretiyle ilave edilir. Bu arada tencere kapağı kenarı yardımıyla dövülmek suretiyle ateşteki helva tane tane durumuna getirilir. Helva küçük küçük tanecikler durumuna gelince ateşten alınarak ceviz veya fıstık içiyle süslenerek servis edilir. Kaynak: Öncü, M.(2016).Adıyaman Cemile Mutfak Kültürü. Adıyaman Tanıtma Vakfı Yayınları(ATAV)","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190529125620900_tene helvasi (15).JPG?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190529125620900_tene helvasi (15).JPG?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/11032013/40631a0f-a7cf-4eec-84b8-829f96a1e6d2.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/25022013/c6cabd05-a99a-4f7c-8684-995f428c007c.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/21022013/674aa4b6-be40-423d-81d0-6a9c1b3dc9cf.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/adiyaman/neyenir/tene-helvasi-1","2026-09-18T15:23:28.039Z","source_imported"
"adiyaman-icli-kofte-1","adiyaman","Adıyaman","İÇLİ KÖFTE","","26","İçli Köfte Malzemeleri Nelerdir 1/2 kg kıyma (yağsız kara et, et taşında tokmakla dövülecek) 750 g çiğköftelik bulgur (köftelik bulgurun siyahı) 250 gr tuzsuz domates salçası 1 yemek kaşığı biber salçası 300 gr pul biber 4 adet soğan (orta boy) 2 baş sarımsak 2 demet maydanoz 15 gr baharat (köftelik) İçli Köfte Nasıl Yapılır Soğan, sarımsak ve maydanozlar çok küçük doğranarak ayrı tabaklarda bekletilir. Çiğköftelik siyah etin üzerinde en ufak bir sinir ve yağ kalmayacak şekilde bıçakla ayıklanır, sonra et taşının üzerinde et tokmağıyla dövülür. Et tam kıvamına gelince bir tabağa alınarak bekletilir. Çiğ köftelik et, doğranmış soğan ve sarımsak, iki türlü salça ve biber çiğ köfte leğenine konularak iyice birbirini bulana kadar elle yoğrulur. Bu karışıma azar azar bulgur katılarak alt üst edilir. Köfte avuç içiyle leğene sürte sürte iyice yumuşayıncaya kadar ara ara soğuk su verilerek yoğrulur. Çiğ köfteye baharat ilave edilerek yoğurmaya devam edilir, yoğurma işlemi tamamlandığında maydanoz katılarak son bir kez alt-üst edilir. Artık hazırlanmış olan çiğ köfte elde sıkılarak sıkım haline getirilir, yanında diğer yeşilliklerle (su teresi, turşu, turp vb.) beraber servisi yapılır. Kaynak: Öncü,M.(2016).Adıyaman Cemile Mutfak Kültürü. Adıyaman Tanıtma Vakfı Yayınları(ATAV)","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190528112925038_Icli kofte ici kiymali (8).JPG?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190528112925038_Icli kofte ici kiymali (8).JPG?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20250829142246181_SIRIN.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190503160756468_Hapisa.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/22082014/e2469ba4-b622-4947-b9a3-18a65dc0f563.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/adiyaman/neyenir/icli-kofte-1","2026-09-18T15:23:28.039Z","source_imported"
"adiyaman-yayla-corbasi","adiyaman","Adıyaman","BALCANI DEV","","26","Balcanı Dev Malzemeleri Nelerdir 350 g bulgur 1 baş kuru soğan 1 adet yumurta 1 çay kaşığı buğday unu 2 yemek kaşığı tereyağı 1,5 kg patlıcan 2 litre ayran (Tulukta yayılarak yağı alınmış olmalı) Balcanı Dev Nasıl Yapılır Tulukta yayılmış ve yağı alınmış koyun yoğurdundan elde edilen ayran, yanmakta olan ateşin üzerindeki bir tencereye alınır. Kesilmesini önlemek için içine bir kaşık buğday unu katılarak çırpılmış bir yumurta ilave edilerek kaynayıncaya kadar kesintisiz karıştırılarak pişirilir. Kaynayan ayrana önce bulguru ilave edilir sonrada iyice yıkanandıktan sonra uzunlamasına dörde kesilmiş kemer patlıcanları ilave edilir ve yemek karıştırılarak kaynatmaya devam edilir. Karıştırılmaya ara verilmez. Karıştırılmaya ara verildiği takdirde ayran kesilir. Patlıcanların iyice piştiğine karar verilince yemekten alınarak ayrı bir kapta iyice dövülerek krem haline getirildikten sonra tekrar yemeğe ilave edilir. Dövülen patlıcanlar yemekle özleştikten sonra yemek ateşten alınarak geniş ve yayvan bir kap içinde soğumaya bırakılır. Bu arada ince kıyılarak, tereyağında kızartılmış soğanlar yemeğe boca edilir. İyice soğutulmuş yemek servise hazır hale gelir. Kaynak: Öncü, M.(2016).Adıyaman Cemile Mutfak Kültürü. Adıyaman Tanıtma Vakfı Yayınları(ATAV)","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190529114809625_Balcani dew.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190529114809625_Balcani dew.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/10012013/c512b1ee-dcf0-4598-894f-6899b9299e37.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20200203171406924_HAMURSUZ.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180319112120254_Kabune.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/adiyaman/neyenir/yayla-corbasi","2026-09-18T15:23:28.039Z","source_imported"
"adiyaman-asma-yapragi-sarmasi-1","adiyaman","Adıyaman","ASMA YAPRAĞI SARMASI","","26","Adıyaman mutfağında önemli bir yere sahip ve değişik varyantlarla yapılabilen üzüm yaprağı sarması pirinçle yapılması halinde et konulmamaktadır. Taze bağ yaprağı kullanıldığı gibi mevsimi dışında salamura yaprakta kullanılır. Asma Yaprağı Sarması Malzemeleri Nelerdir 300 kg yağlı kıyma 250 g yaprak (bağ yaprağı) 3 su bardağı bulgur (pilavlık) 1 yemek kaşığı yağ 1 yemek kaşığı biber salçası 1 tatlı kaşığı domates salçası 1 tatlı kaşığı kırmızı pul biber 1 çay kaşığı sumak 1 çay kaşığı karabiber 1 adet soğan Yeteri kadar tuz Asma Yaprağı Sarması Nasıl Yapılır Yapraklar kaynar suda bir süre bekletildikten sonra suyu süzülerek bir kenarda bekletilir. Bir leğende kıyma, ince kıyılmış soğan, tuz, karabiber, kırmızı pul biber, salça, maydanoz ve bulgur sıcak suyla harmanlanarak yoğrulur. Tek tek yapraklara sarılarak tencereye dizilir. Başka bir tencerede yağda salça kızartılarak sosu hazırlanır. Üzerine yemeği pişirmeye yetecek kadar su ilave edilir, kaynayan sos da sarma tenceresine eklenir. Sarmanın üzerine dağılmasını önlemek üzere ağırlık olsun diye bir porselen tabak tersten kapatıldıktan sonra tencerenin kapağı da üzerine kapatılarak ateşe alınır. Sarmalar suyunu çekene kadar pişirilir ve servis edilir. Kaynak: Öncü,M.(2016).Adıyaman Cemile Mutfak Kültürü. Adıyaman Tanıtma Vakfı Yayınları(ATAV)","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190530103805288_bag yapragi (7).JPG?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190530103805288_bag yapragi (7).JPG?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20170220024552412_2.png?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/10012013/bdfeb654-9882-48e6-aed5-ad535a455b0a.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/28012013/66260118-77fd-4c8f-9bb9-4c4c9f7bd6ee.JPG?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/adiyaman/neyenir/asma-yapragi-sarmasi-1","2026-09-18T15:23:28.039Z","source_imported"
"adiyaman-kuncemot","adiyaman","Adıyaman","KUNCEMOT","","26","Adıyaman mutfağındaki enteresan tatlılardan biri olan kuncemot tatlısının adı Kürtçe kunci (susam) ve mot (Pekmez) sözcüklerinin birleşmesinden meydana gelmiştir. Bir bağ ürünü olan kuncemot tatlısı eski Adıyaman'da oldukça yaygındı. Kuncemot Malzemeleri Nelerdir (4 Kişilik) Pekmez (Üzüm Pekmezi) 1 Kase Kabuklu Susam (Küncü) 1 Kase Fıstık İçi 100 g Kuncemot Nasıl Yapılır Bir tencerede ateşe atılan pekmez katı kıvama gelinceye kadar kaynatılır. Katılaşan pekmeze kabuklu susamlar ilave edilir. İyice karıştırılarak bir miktar daha pişirilir. Tenceredeki kuncemot altına un serpilen tepsiye aktarılır. Tatlı, sakız gibi bir birine yapışacaktır. Soğuduktan sonra fıstık içi ile süslenerek servis edilir. Kaynak: Öncü, M.(2016).Adıyaman Cemile Mutfak Kültürü. Adıyaman Tanıtma Vakfı Yayınları(ATAV)","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190529131112069_Kuncemod.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190529131112069_Kuncemod.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190529131112069_Kuncemod.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190513152926092_peluze.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180720111346590_Gorsel.JPG?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/adiyaman/neyenir/kuncemot","2026-09-18T15:23:28.039Z","source_imported"
"adiyaman-mikla-","adiyaman","Adıyaman","MIKLA ","","26","Yöre mutfağında yumurta ve tereyağıyla pişirilen basit yemeklerden biridir. Eskiden mıkla tavası olarak da tabir edilen iki kuplu tavada yapılırdı. Mıkla Malzemeleri Nelerdir 6 adet yumurta 2 yemek kaşığı tereyağı Yeteri kadar tuz 1 çay kaşığı karabiber Mıkla Nasıl Yapılır Tavda eriyen tereyağına yumurtalar teker teker kırılır. Yumurtalar hafif katılaşınca kaşıkla kesilir ve yavaş yavaş alt-üst edilerek pişirilir. Yumurtanın tam katılaşmasından altı söndürülerek tuz ve karabiber ilave edilerek servis edilir. Kaynak: Öncü,M.(2016).Adıyaman Cemile Mutfak Kültürü. Adıyaman Tanıtma Vakfı Yayınları(ATAV) Adıyaman Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190530121126029_Mikla.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190530121126029_Mikla.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190530121126029_Mikla.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190723113141976_Gorsel.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20170613095006624_tandir5_resize.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/adiyaman/neyenir/mikla-","2026-09-18T15:23:28.039Z","source_imported"
"adiyaman-kaburga-dolma-","adiyaman","Adıyaman","KABURGA DOLMASI","","26","Kaburga Dolması Malzemeleri Nelerdir 1 su bardağı pirinç 1 çay bardağı iri çekilmiş tatlı badem 2 çorba kaşığı tereyağı 1 su bardağı su 2 çay kaşığı pulbiber 1 çorba kaşığı reyhan veya fesleğen 1 demet ince kıyılmış maydanoz Tuz Karabiber 1.5 kg kuzu kaburga (ön kol olursa daha iyi olur) Az miktarda biber salçası 1 çay kaşığı karabiber Kaburga Dolması Nasıl Yapılır Öncelikle pirinç yıkanıp süzülür. Tencerede tereyağ eriterek pirinç ve bademi kavulur. Karışımın yarısını bir kaba alıp ayırılır, kalan karışıma 1 adet su bardağı su eklenip pirinç yumuşayıncaya kadar pişirilir. Pilav soğuduktan sonra pul biber, tuz, karabiber, maydanoz, reyhan ve ayrılan pirinçli karışım eklenerek iyice karıştırılır. Kaburga iç pilavla doldurulduktan sonra sağlam bir iplikle dikilir. Kaburga dolması büyük bir metal süzgece yerleştirerek üzeri uygun bir kapakla kapatılır. Süzgeci, içinde su bulunan büyük bir tencerenin üzerine yerleştirilir. (suyun süzgece değmemesine dikkat edilmeli.) Buharda yaklaşık olarak 3 saat kadar pişmeye bırakılır. Daha sonrasında ise biber salçasına karabiber ve az bir şey su ekleyip karıştırılır. Kaburga dolmasını fırın tepsisine koyup salça üzerine sürülür. 200 derece ısıtılmış fırında üzeri kızarıncaya kadar yaklaşık olarak 20 dakika kadar pişirilir. Kaynak: Adıyaman Cemile yemek kitabı, Mehmet ÖNCÜ","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190528112306283_Kaburga dolmasi (3).JPG?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190528112306283_Kaburga dolmasi (3).JPG?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180502133554963_Resim6.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/26082013/17bd15c5-2378-4921-b408-163241cddc93.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/26082013/6e8da007-419f-48d8-a373-63f3bab6c779.JPG?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/adiyaman/neyenir/kaburga-dolma-","2026-09-18T15:23:28.039Z","source_imported"
"adiyaman-karistirmali-pilav-","adiyaman","Adıyaman","KARIŞTIRMALI PİLAV ","","26","Karıştırmalı Pilav Malzemeleri Nelerdir 1.5 kg bulgur (orta irilikte) 500 g tereyağı 2 kg doğranmış et (kavurma et) 100 g salça (domates salçası) 100 g pul biber 50 g baharat Bir miktar tuz Karıştırmalı Pilav Nasıl Hazırlanır Öncelikle et kavrulur, bir tencereye alınarak üzerine biraz salça eklenir, biber ve baharatın üzerine 1.5 litre su ilave edilir. Kaynamaya bırakılır. Kaynadıktan sonra da üstüne bulgur eklenerek bir süre daha kaynatılarak suyunu çekmesi beklenir ve bir süre bekledikten sonra servis edilir. Kaynak: Adıyaman Cemile yemek kitabı, Mehmet ÖNCÜ","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190528105101049_CAN_7760.JPG?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190528105101049_CAN_7760.JPG?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190528105101049_CAN_7760.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190528105257727_CAN_7761.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190528105435440_CAN_7762.JPG?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/adiyaman/neyenir/karistirmali-pilav-","2026-09-18T15:23:28.039Z","source_imported"
"adiyaman-domates-salatasi--manca-","adiyaman","Adıyaman","DOMATES SALATASI","","26","Domates Salatası Tarifi Adıyaman yöre mutfağında kendine özgü çok sayıda salata türü mevcuttur. yörede bu yardımcı yemekler için son yıllarda salata tabiri kullanılmaya başlanmış olsa da eskiden salata tabiri yerine &quot;manca, bostanive hurd&quot; gibi tabiler kullanılırdı. Adıyaman yöre mutfağında çok bilindik sebzeli salataların yanında yaban otlarıyla yapılan ve tamamen yöreye özgü salata türleri mevcuttur. Domates Mancası Malzemeleri Nelerdir (6 kişilik) 1 kg domates 2 orta boy soğan 1 demet maydanoz 1 kahve fincanı zeytinyağı 1 kahve fincanı nar ekşisi Tuz Domates Mancası Nasıl Yapılır Domatesler doğranır, ince kıyılmış soğan ve maydanozla harmanlanır. Zeytinyağı, nar ekşisi ve tuz katılarak karıştırılır ve servis yapılır. Not: İsteyen 1 adet acı yeşil biber de doğrayabilir ama salatanın aslında yeşilbiber kullanılmaz. Kaynak: Öncü,M.(2016).Adıyaman Cemile Mutfak Kültürü. Adıyaman Tanıtma Vakfı Yayınları(ATAV)","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190528115744707_domates mancasi (3).JPG?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190528115744707_domates mancasi (3).JPG?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/20082013/4c2c11c1-5372-4c87-8839-eac1dc4aab92.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/21022013/d7c75ee0-e208-4456-bd8d-a976a0c7ea1f.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/10012013/3ee3d180-9087-4888-b9a7-b34bd84e3710.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/adiyaman/neyenir/domates-salatasi--manca-","2026-09-18T15:23:28.039Z","source_imported"
